case topic,Case Number,Case Open Date,Opened Date_Day of Week
Unable to Login,1,2023-04-05T12:53:08,Wednesday
Users Management,1,2023-04-05T12:57:33,Wednesday
MACD,1,2023-04-05T12:58:06,Wednesday
Outgoing Email,1,2023-04-05T12:59:35,Wednesday
Documentation,1,2023-04-05T13:00:07,Wednesday
Unable to Login,1,2023-04-05T13:01:58,Wednesday
Users Management,1,2023-04-05T13:02:13,Wednesday
DNIS,1,2023-04-05T13:03:47,Wednesday
Custom Report,1,2023-04-05T13:05:24,Wednesday
Click-To-Dial,1,2023-04-05T13:05:58,Wednesday
Configuration,1,2023-04-05T13:06:14,Wednesday
Recordings,1,2023-04-05T13:06:56,Wednesday
Unable to Login,1,2023-04-05T13:10:49,Wednesday
API User Password Reset,1,2023-04-05T13:11:20,Wednesday
Users Management,1,2023-04-05T13:11:45,Wednesday
Unable to Login,1,2023-04-05T13:14:38,Wednesday
ANI,1,2023-04-05T13:14:55,Wednesday
Call Features,1,2023-04-05T13:15:55,Wednesday
DNIS,1,2023-04-05T13:17:37,Wednesday
DNIS,1,2023-04-05T13:22:07,Wednesday
Call Features,1,2023-04-05T13:32:02,Wednesday
Launching Application,1,2023-04-05T13:38:03,Wednesday
Error Message,1,2023-04-05T13:38:09,Wednesday
Dispositions,1,2023-04-05T13:43:04,Wednesday
User Access,1,2023-04-05T13:44:33,Wednesday
Launching Application,1,2023-04-05T13:46:01,Wednesday
Request Management,1,2023-04-05T13:48:18,Wednesday
Sound Options,1,2023-04-05T13:48:32,Wednesday
Recordings,1,2023-04-05T13:52:03,Wednesday
Users,1,2023-04-05T13:53:41,Wednesday
Inquiry/How To,1,2023-04-05T13:53:50,Wednesday
Users,1,2023-04-05T13:56:32,Wednesday
Audio Issues,1,2023-04-05T13:58:33,Wednesday
Call Features,1,2023-04-05T14:05:22,Wednesday
Users,1,2023-04-05T14:07:19,Wednesday
Call Scripts,1,2023-04-05T14:08:09,Wednesday
Users Management,1,2023-04-05T14:08:20,Wednesday
Recordings,1,2023-04-05T14:08:25,Wednesday
Standard Report,1,2023-04-05T14:11:59,Wednesday
Reporting,1,2023-04-05T14:12:18,Wednesday
Unable to Login,1,2023-04-05T14:17:05,Wednesday
Agent State,1,2023-04-05T14:18:24,Wednesday
Activity Logging,1,2023-04-05T14:19:25,Wednesday
Inquiry/How To,1,2023-04-05T14:20:09,Wednesday
Users Management,1,2023-04-05T14:23:57,Wednesday
Audio Issues,1,2023-04-05T14:25:14,Wednesday
Dispositions,1,2023-04-05T14:25:28,Wednesday
Audio Issues,1,2023-04-05T14:26:10,Wednesday
Standard Report,1,2023-04-05T14:26:53,Wednesday
IVR,1,2023-04-05T14:27:56,Wednesday
Connectors,1,2023-04-05T14:30:28,Wednesday
Unable to Login,1,2023-04-05T14:34:09,Wednesday
Launching Application,1,2023-04-05T14:36:45,Wednesday
Users Management,1,2023-04-05T14:37:06,Wednesday
Custom Report,1,2023-04-05T14:40:41,Wednesday
Desktop Analytics,1,2023-04-05T14:45:23,Wednesday
IVR,1,2023-04-05T14:46:09,Wednesday
List Management,1,2023-04-05T14:48:10,Wednesday
Launching Application,1,2023-04-05T14:50:02,Wednesday
Campaign Options,1,2023-04-05T14:51:18,Wednesday
Users,1,2023-04-05T14:52:09,Wednesday
Configuration,1,2023-04-05T14:54:59,Wednesday
Users,1,2023-04-05T14:55:08,Wednesday
Dialing Behavior,1,2023-04-05T14:56:00,Wednesday
Campaign Manager,1,2023-04-05T14:56:03,Wednesday
Users,1,2023-04-05T14:56:19,Wednesday
Audio Issues,1,2023-04-05T14:56:38,Wednesday
Configuration,1,2023-04-05T14:57:28,Wednesday
Standard Report,1,2023-04-05T15:03:24,Wednesday
IVR,1,2023-04-05T15:04:30,Wednesday
ANI,1,2023-04-05T15:05:36,Wednesday
Launching Application,1,2023-04-05T15:08:43,Wednesday
Audio Issues,1,2023-04-05T15:10:43,Wednesday
ANI,1,2023-04-05T15:11:06,Wednesday
Campaign Options,1,2023-04-05T15:12:25,Wednesday
Users Management,1,2023-04-05T15:14:12,Wednesday
Unable to Login,1,2023-04-05T15:17:59,Wednesday
Recordings,1,2023-04-05T15:18:24,Wednesday
Adherence,1,2023-04-05T15:18:54,Wednesday
IVR,1,2023-04-05T15:23:32,Wednesday
Custom Report,1,2023-04-05T15:25:41,Wednesday
Application Lag,1,2023-04-05T15:27:02,Wednesday
Chat Sessions,1,2023-04-05T15:38:27,Wednesday
Custom Report,1,2023-04-05T15:43:58,Wednesday
VoiceStream Subscription,1,2023-04-05T15:52:33,Wednesday
Permission Set,1,2023-04-05T15:52:39,Wednesday
Agent State,1,2023-04-05T15:56:38,Wednesday
Error Message,1,2023-04-05T15:59:30,Wednesday
Dashboard Configuration,1,2023-04-05T16:00:54,Wednesday
Dashboard Configuration,1,2023-04-05T16:12:38,Wednesday
Inquiry/How To,1,2023-04-05T16:16:17,Wednesday
Users,1,2023-04-05T16:18:27,Wednesday
Inquiry/How To,1,2023-04-05T16:21:58,Wednesday
Users Management,1,2023-04-05T16:29:06,Wednesday
Launching Application,1,2023-04-05T16:34:43,Wednesday
Trusted IP Range,1,2023-04-05T16:40:41,Wednesday
Dashboard Not Updating,1,2023-04-05T16:47:20,Wednesday
Dispositions,1,2023-04-05T16:48:32,Wednesday
Configuration Issue,1,2023-04-05T16:53:50,Wednesday
Standard Report,1,2023-04-05T17:00:49,Wednesday
Unable to Login,1,2023-04-05T17:13:28,Wednesday
Audio Issues,1,2023-04-05T17:16:08,Wednesday
Recordings,1,2023-04-05T17:19:39,Wednesday
Error Message,1,2023-04-05T17:25:36,Wednesday
Home/Navigation,1,2023-04-05T17:38:41,Wednesday
List Sync Plus,1,2023-04-05T17:43:51,Wednesday
Reporting,1,2023-04-05T17:49:48,Wednesday
Sound Options,1,2023-04-05T17:57:20,Wednesday
Calls Failing,1,2023-04-05T18:03:38,Wednesday
Call Features,1,2023-04-05T18:11:22,Wednesday
Audio Issues,1,2023-04-05T18:14:19,Wednesday
Unable to Login,1,2023-04-05T18:20:36,Wednesday
Users Management,1,2023-04-05T18:26:35,Wednesday
Distribution Issue,1,2023-04-05T19:17:47,Wednesday
IVR,1,2023-04-05T20:46:39,Wednesday
Error Message,1,2023-04-05T21:45:54,Wednesday
IVR,1,2023-04-05T22:23:46,Wednesday
Error Message,1,2023-04-05T22:27:46,Wednesday
Error Message,1,2023-04-05T22:48:52,Wednesday
IVR,1,2023-04-05T22:53:21,Wednesday
Calls Failing,1,2023-04-05T23:14:36,Wednesday
Calls Failing,1,2023-04-05T23:18:34,Wednesday
Unable to Login,1,2023-04-05T23:25:22,Wednesday
Prompts,1,2023-04-05T23:53:53,Wednesday
Audio Issues on Echo,1,2023-04-05T23:57:25,Wednesday
Unexpected Behavior,1,2023-04-06T00:17:16,Thursday
Launching Application,1,2023-04-06T00:22:26,Thursday
Request Management,1,2023-04-06T01:15:55,Thursday
IVR,1,2023-04-06T01:22:13,Thursday
Interactions,1,2023-04-06T01:22:40,Thursday
Calls Failing,1,2023-04-06T01:25:58,Thursday
Audio Issues,1,2023-04-06T02:58:29,Thursday
Unable to Login,1,2023-04-06T03:08:49,Thursday
Sound Options,1,2023-04-06T03:17:47,Thursday
Users Management,1,2023-04-06T03:17:58,Thursday
Calls Failing,1,2023-04-06T03:25:59,Thursday
Interactions,1,2023-04-06T03:54:08,Thursday
Call Features,1,2023-04-06T04:34:03,Thursday
Calls Failing,1,2023-04-06T04:46:51,Thursday
Users Management,1,2023-04-06T04:48:39,Thursday
Connection Issue,1,2023-04-06T04:49:55,Thursday
Custom Report,1,2023-04-06T05:01:10,Thursday
Unable to Login,1,2023-04-06T05:08:18,Thursday
Unable to Login,1,2023-04-06T05:08:26,Thursday
Launching Application,1,2023-04-06T05:09:44,Thursday
Boards,1,2023-04-06T05:12:35,Thursday
Unable to Login,1,2023-04-06T05:15:57,Thursday
Call Recording,1,2023-04-06T05:16:48,Thursday
Activity Logging,1,2023-04-06T05:16:49,Thursday
Launching Application,1,2023-04-06T05:21:05,Thursday
Users Management,1,2023-04-06T05:22:32,Thursday
Text Statistics,1,2023-04-06T05:23:52,Thursday
Audio Issues on Echo,1,2023-04-06T05:26:36,Thursday
Audio Issues,1,2023-04-06T05:29:37,Thursday
Statistics,1,2023-04-06T05:30:40,Thursday
Softphone,1,2023-04-06T05:32:46,Thursday
Unable to Login,1,2023-04-06T05:35:52,Thursday
Campaign Profiles,1,2023-04-06T05:38:04,Thursday
Unable to Login,1,2023-04-06T05:49:09,Thursday
Unable to Login,1,2023-04-06T05:50:11,Thursday
Unable to Login,1,2023-04-06T05:53:35,Thursday
Provisioning,1,2023-04-06T05:54:37,Thursday
Audio Issues,1,2023-04-06T05:55:58,Thursday
Station Type,1,2023-04-06T05:59:08,Thursday
Inquiry/How To,1,2023-04-06T05:59:50,Thursday
Configuration,1,2023-04-06T06:00:43,Thursday
Unable to Login,1,2023-04-06T06:02:28,Thursday
Launching Application,1,2023-04-06T06:03:07,Thursday
Unable to Login,1,2023-04-06T06:03:47,Thursday
Launching Application,1,2023-04-06T06:06:10,Thursday
Dispositions,1,2023-04-06T06:09:18,Thursday
Call Center Management,1,2023-04-06T06:11:29,Thursday
Recordings,1,2023-04-06T06:17:00,Thursday
Recordings,1,2023-04-06T06:20:05,Thursday
Unable to Login,1,2023-04-06T06:22:29,Thursday
Unable to Login,1,2023-04-06T06:26:50,Thursday
Evaluations,1,2023-04-06T06:27:07,Thursday
Embeded Browser,1,2023-04-06T06:30:34,Thursday
Error Message,1,2023-04-06T06:32:55,Thursday
Call Features,1,2023-04-06T06:33:43,Thursday
Unable to Login,1,2023-04-06T06:34:07,Thursday
Unable to Login,1,2023-04-06T06:34:27,Thursday
Unable to Login,1,2023-04-06T06:35:42,Thursday
Unable to Login,1,2023-04-06T06:36:39,Thursday
Launching Application,1,2023-04-06T06:36:55,Thursday
Audio Issues,1,2023-04-06T06:39:32,Thursday
Sound Options,1,2023-04-06T06:41:54,Thursday
Standard Report,1,2023-04-06T06:49:00,Thursday
Users Management,1,2023-04-06T06:49:18,Thursday
Users Management,1,2023-04-06T06:52:11,Thursday
Users Management,1,2023-04-06T06:54:47,Thursday
Unable to Login,1,2023-04-06T06:55:30,Thursday
Unable to Login,1,2023-04-06T06:56:02,Thursday
Audio Issues,1,2023-04-06T06:56:33,Thursday
Lists,1,2023-04-06T06:59:33,Thursday
Audio Issues,1,2023-04-06T07:07:01,Thursday
MACD,1,2023-04-06T07:08:10,Thursday
Unable to Login,1,2023-04-06T07:10:04,Thursday
Sound Options,1,2023-04-06T07:10:58,Thursday
Calls Failing,1,2023-04-06T07:14:13,Thursday
ANI,1,2023-04-06T07:15:40,Thursday
Launching Application,1,2023-04-06T07:19:33,Thursday
Inquiry/How To,1,2023-04-06T07:20:55,Thursday
Scheduled Report,1,2023-04-06T07:21:14,Thursday
Launching Application,1,2023-04-06T07:22:54,Thursday
Unable to Login,1,2023-04-06T07:24:00,Thursday
Unable to Login,1,2023-04-06T07:25:14,Thursday
Call Features,1,2023-04-06T07:25:52,Thursday
Connectors,1,2023-04-06T07:26:04,Thursday
IVR,1,2023-04-06T07:30:14,Thursday
Distribution,1,2023-04-06T07:31:01,Thursday
Launching Application,1,2023-04-06T07:33:36,Thursday
Launching Application,1,2023-04-06T07:35:40,Thursday
Users Management,1,2023-04-06T07:36:25,Thursday
Recordings,1,2023-04-06T07:37:53,Thursday
Users Management,1,2023-04-06T07:44:21,Thursday
Evaluations,1,2023-04-06T07:45:03,Thursday
Distribution Issue,1,2023-04-06T07:45:46,Thursday
Connection Issue,1,2023-04-06T07:47:26,Thursday
Forcibly Logout,1,2023-04-06T07:48:20,Thursday
Application Lag,1,2023-04-06T07:49:26,Thursday
Recordings,1,2023-04-06T07:49:39,Thursday
Unable to Login,1,2023-04-06T07:51:42,Thursday
Dashboard,1,2023-04-06T07:58:04,Thursday
Prompts,1,2023-04-06T07:58:14,Thursday
Reporting,1,2023-04-06T07:58:37,Thursday
Manual Outbound SMS,1,2023-04-06T07:59:45,Thursday
Variables,1,2023-04-06T08:02:52,Thursday
Evaluations,1,2023-04-06T08:03:13,Thursday
Launching Application,1,2023-04-06T08:07:09,Thursday
Skills,1,2023-04-06T08:09:12,Thursday
Custom Report,1,2023-04-06T08:09:33,Thursday
Audio Issues,1,2023-04-06T08:09:47,Thursday
Campaign Profiles,1,2023-04-06T08:10:21,Thursday
Launching Application,1,2023-04-06T08:11:59,Thursday
Audio Issues on Echo,1,2023-04-06T08:13:01,Thursday
Error Message,1,2023-04-06T08:14:12,Thursday
Error Message,1,2023-04-06T08:14:31,Thursday
Application Lag,1,2023-04-06T08:14:52,Thursday
Unable to Login,1,2023-04-06T08:16:25,Thursday
Unable to Login,1,2023-04-06T08:16:34,Thursday
Call Center Management,1,2023-04-06T08:19:33,Thursday
Unable to Login,1,2023-04-06T08:19:37,Thursday
Inquiry/How To,1,2023-04-06T08:19:43,Thursday
Campaign Options,1,2023-04-06T08:20:43,Thursday
User Management,1,2023-04-06T08:22:25,Thursday
DNIS,1,2023-04-06T08:24:32,Thursday
Click-To-Dial,1,2023-04-06T08:24:44,Thursday
Unable to Login,1,2023-04-06T08:24:51,Thursday
Audio Issues,1,2023-04-06T08:26:34,Thursday
Trusted IP Range,1,2023-04-06T08:27:00,Thursday
Users Management,1,2023-04-06T08:27:54,Thursday
Connectors,1,2023-04-06T08:28:12,Thursday
Incoming Email,1,2023-04-06T08:29:49,Thursday
Unable to Login,1,2023-04-06T08:30:19,Thursday
Launching Application,1,2023-04-06T08:30:27,Thursday
Audio Issues,1,2023-04-06T08:30:44,Thursday
Profiles,1,2023-04-06T08:30:51,Thursday
Recordings,1,2023-04-06T08:30:57,Thursday
Unable to Login,1,2023-04-06T08:31:23,Thursday
Unable to Login,1,2023-04-06T08:32:13,Thursday
Automated messages,1,2023-04-06T08:32:47,Thursday
Configuration,1,2023-04-06T08:34:45,Thursday
DNIS,1,2023-04-06T08:35:34,Thursday
Mail2FTP,1,2023-04-06T08:37:17,Thursday
Audio Issues,1,2023-04-06T08:38:11,Thursday
Users Management,1,2023-04-06T08:38:38,Thursday
Call Features,1,2023-04-06T08:39:21,Thursday
Unable to Login,1,2023-04-06T08:42:15,Thursday
Send and Receive,1,2023-04-06T08:43:32,Thursday
Unable to Login,1,2023-04-06T08:44:30,Thursday
Unable to Login,1,2023-04-06T08:46:26,Thursday
Audio Issues,1,2023-04-06T08:47:04,Thursday
Custom Report,1,2023-04-06T08:47:23,Thursday
Users,1,2023-04-06T08:49:53,Thursday
Incoming Email,1,2023-04-06T08:50:22,Thursday
Inquiry/How To,1,2023-04-06T08:51:46,Thursday
Call Scripts,1,2023-04-06T08:52:20,Thursday
Station Type,1,2023-04-06T08:58:47,Thursday
Users Management,1,2023-04-06T08:58:53,Thursday
Activity Logging,1,2023-04-06T09:00:10,Thursday
Call Features,1,2023-04-06T09:00:54,Thursday
Unable to Login,1,2023-04-06T09:01:05,Thursday
Unable to Login,1,2023-04-06T09:04:10,Thursday
Unable to Login,1,2023-04-06T09:05:46,Thursday
Call Features,1,2023-04-06T09:06:09,Thursday
Launching Application,1,2023-04-06T09:06:35,Thursday
Users,1,2023-04-06T09:07:34,Thursday
Users Management,1,2023-04-06T09:08:16,Thursday
Inquiry/How To,1,2023-04-06T09:12:22,Thursday
Error Message,1,2023-04-06T09:12:57,Thursday
Lists,1,2023-04-06T09:14:04,Thursday
Campaign Profiles,1,2023-04-06T09:15:38,Thursday
Dialing Behavior,1,2023-04-06T09:15:41,Thursday
Inquiry/How To,1,2023-04-06T09:16:27,Thursday
Distribution,1,2023-04-06T09:16:42,Thursday
Users Management,1,2023-04-06T09:18:13,Thursday
Organization Management,1,2023-04-06T09:21:04,Thursday
Poor Speech Rec,1,2023-04-06T09:21:43,Thursday
Prompts,1,2023-04-06T09:26:06,Thursday
Lists,1,2023-04-06T09:28:05,Thursday
Timezone Dialing,1,2023-04-06T09:28:12,Thursday
MACD,1,2023-04-06T09:29:21,Thursday
Sound Options,1,2023-04-06T09:31:42,Thursday
Connection Issue,1,2023-04-06T09:32:56,Thursday
Application Lag,1,2023-04-06T09:33:10,Thursday
Audio Degradation,1,2023-04-06T09:34:40,Thursday
IVR,1,2023-04-06T09:36:25,Thursday
Unable to Login,1,2023-04-06T09:36:31,Thursday
Contacts,1,2023-04-06T09:37:33,Thursday
Audio Issues,1,2023-04-06T09:40:09,Thursday
Unable to Login,1,2023-04-06T09:40:25,Thursday
Unable to Login,1,2023-04-06T09:41:45,Thursday
Unable to Login,1,2023-04-06T09:45:47,Thursday
Custom Report,1,2023-04-06T09:46:23,Thursday
Assistance,1,2023-04-06T09:47:29,Thursday
API User Password Reset,1,2023-04-06T09:48:40,Thursday
Application Lag,1,2023-04-06T09:52:43,Thursday
Audio Issues,1,2023-04-06T09:54:08,Thursday
Users Management,1,2023-04-06T09:57:23,Thursday
ANI,1,2023-04-06T10:01:09,Thursday
Dashboard,1,2023-04-06T10:02:17,Thursday
Error Message,1,2023-04-06T10:05:23,Thursday
Error Message,1,2023-04-06T10:06:13,Thursday
Call Recording,1,2023-04-06T10:09:58,Thursday
TFN/DID SMS Number Enablement Issues,1,2023-04-06T10:10:43,Thursday
Users Management,1,2023-04-06T10:14:00,Thursday
Distribution,1,2023-04-06T10:15:17,Thursday
Recordings,1,2023-04-06T10:15:33,Thursday
Distribution,1,2023-04-06T10:15:47,Thursday
Users Management,1,2023-04-06T10:16:01,Thursday
Dialing Behavior,1,2023-04-06T10:21:28,Thursday
Softphone,1,2023-04-06T10:22:26,Thursday
Dashboard Configuration,1,2023-04-06T10:24:30,Thursday
Standard Report,1,2023-04-06T10:24:33,Thursday
Skills,1,2023-04-06T10:29:40,Thursday
Standard Report,1,2023-04-06T10:29:45,Thursday
Dashboard Configuration,1,2023-04-06T10:29:52,Thursday
Campaign Options,1,2023-04-06T10:31:40,Thursday
ANI,1,2023-04-06T10:33:59,Thursday
Configuration Issue,1,2023-04-06T10:34:13,Thursday
Launching Application,1,2023-04-06T10:34:26,Thursday
Sound Options,1,2023-04-06T10:35:36,Thursday
Launching Application,1,2023-04-06T10:37:02,Thursday
Form Designer,1,2023-04-06T10:38:27,Thursday
Station Type,1,2023-04-06T10:38:49,Thursday
Users Management,1,2023-04-06T10:39:23,Thursday
User Management,1,2023-04-06T10:41:10,Thursday
User Management,1,2023-04-06T10:41:43,Thursday
Audio Issues,1,2023-04-06T10:43:08,Thursday
IVR,1,2023-04-06T10:43:15,Thursday
Campaign Options,1,2023-04-06T10:44:12,Thursday
Unable to Login,1,2023-04-06T10:44:13,Thursday
Unable to Login,1,2023-04-06T10:44:28,Thursday
IVR,1,2023-04-06T10:45:19,Thursday
Users Management,1,2023-04-06T10:45:41,Thursday
Disposition Issue,1,2023-04-06T10:46:12,Thursday
IVR,1,2023-04-06T10:46:22,Thursday
Dialing Behavior,1,2023-04-06T10:46:53,Thursday
Connection Issue,1,2023-04-06T10:49:07,Thursday
Ticket Creation/Population,1,2023-04-06T10:49:38,Thursday
Standard Report,1,2023-04-06T10:50:44,Thursday
Audio Issues,1,2023-04-06T10:51:56,Thursday
Lists,1,2023-04-06T10:51:59,Thursday
Launching Application,1,2023-04-06T10:52:17,Thursday
Unable to Login,1,2023-04-06T10:52:48,Thursday
Skills,1,2023-04-06T10:54:29,Thursday
Inquiry/How To,1,2023-04-06T10:55:50,Thursday
Launching Application,1,2023-04-06T10:57:52,Thursday
Queue,1,2023-04-06T10:58:53,Thursday
Work Administration,1,2023-04-06T10:58:58,Thursday
Error Message,1,2023-04-06T10:59:44,Thursday
Chat console error,1,2023-04-06T11:00:38,Thursday
TFN/DID SMS Number Enablement Issues,1,2023-04-06T11:06:14,Thursday
Unable to Login,1,2023-04-06T11:06:26,Thursday
Dashboard Configuration,1,2023-04-06T11:07:09,Thursday
User Profiles,1,2023-04-06T11:10:09,Thursday
Utilization Report,1,2023-04-06T11:11:21,Thursday
Unable to Login,1,2023-04-06T11:13:25,Thursday
Unable to Login,1,2023-04-06T11:14:24,Thursday
Sound Options,1,2023-04-06T11:14:41,Thursday
Error Message,1,2023-04-06T11:18:13,Thursday
Campaign Options,1,2023-04-06T11:19:27,Thursday
Dialing Behavior,1,2023-04-06T11:19:37,Thursday
DNIS,1,2023-04-06T11:22:30,Thursday
Unable to Login,1,2023-04-06T11:23:46,Thursday
Activity Logging,1,2023-04-06T11:24:50,Thursday
Inquiry/How To,1,2023-04-06T11:25:01,Thursday
Users Management,1,2023-04-06T11:25:30,Thursday
Recordings,1,2023-04-06T11:26:45,Thursday
Users Management,1,2023-04-06T11:32:38,Thursday
Recordings,1,2023-04-06T11:33:12,Thursday
User Management,1,2023-04-06T11:34:12,Thursday
Configuration Issue,1,2023-04-06T11:34:23,Thursday
Users Management,1,2023-04-06T11:34:36,Thursday
Workflow Rules,1,2023-04-06T11:36:39,Thursday
Dispositions,1,2023-04-06T11:38:31,Thursday
Error Message,1,2023-04-06T11:39:46,Thursday
Campaign Options,1,2023-04-06T11:40:14,Thursday
Unexpected Behavior,1,2023-04-06T11:43:29,Thursday
Live Desktop,1,2023-04-06T11:46:06,Thursday
Application Lag,1,2023-04-06T11:46:25,Thursday
Sound Options,1,2023-04-06T11:47:20,Thursday
Click-To-Dial,1,2023-04-06T11:48:59,Thursday
Launching Application,1,2023-04-06T11:51:41,Thursday
Campaign Options,1,2023-04-06T11:52:00,Thursday
Prompts,1,2023-04-06T11:52:15,Thursday
Connection Issue,1,2023-04-06T11:53:23,Thursday
Inbound SMS,1,2023-04-06T11:53:57,Thursday
Dialing Behavior,1,2023-04-06T11:54:23,Thursday
Users Management,1,2023-04-06T11:55:04,Thursday
Users Management,1,2023-04-06T12:01:10,Thursday
Unable to Login,1,2023-04-06T12:09:00,Thursday
Launching Application,1,2023-04-06T12:09:08,Thursday
Unable to Login,1,2023-04-06T12:10:06,Thursday
Users,1,2023-04-06T12:11:05,Thursday
Skills,1,2023-04-06T12:13:29,Thursday
Launching Application,1,2023-04-06T12:20:41,Thursday
Inbound,1,2023-04-06T12:21:42,Thursday
Users Management,1,2023-04-06T12:21:59,Thursday
Users Management,1,2023-04-06T12:22:46,Thursday
Campaign Options,1,2023-04-06T12:22:52,Thursday
IVR,1,2023-04-06T12:24:36,Thursday
IVR,1,2023-04-06T12:27:59,Thursday
Audio Issues on Echo,1,2023-04-06T12:28:33,Thursday
Call Features,1,2023-04-06T12:28:48,Thursday
IVR,1,2023-04-06T12:29:08,Thursday
Audio Issues,1,2023-04-06T12:31:49,Thursday
IVR,1,2023-04-06T12:33:09,Thursday
Softphone,1,2023-04-06T12:33:39,Thursday
IVR,1,2023-04-06T12:37:10,Thursday
Forcibly Logout,1,2023-04-06T12:37:45,Thursday
User Management,1,2023-04-06T12:38:01,Thursday
Call Recording,1,2023-04-06T12:38:24,Thursday
Error Message,1,2023-04-06T12:39:12,Thursday
Audio Issues on Echo,1,2023-04-06T12:41:33,Thursday
Campaign Options,1,2023-04-06T12:41:34,Thursday
Unable to Login,1,2023-04-06T12:43:05,Thursday
Inquiry/How To,1,2023-04-06T12:50:52,Thursday
Sound Options,1,2023-04-06T12:52:01,Thursday
Sound Options,1,2023-04-06T12:52:53,Thursday
Display,1,2023-04-06T12:53:05,Thursday
Station Type,1,2023-04-06T12:54:13,Thursday
Click-To-Dial,1,2023-04-06T12:55:30,Thursday
Users,1,2023-04-06T12:58:34,Thursday
Queue Analytics,1,2023-04-06T13:00:07,Thursday
Softphone,1,2023-04-06T13:00:35,Thursday
IVR,1,2023-04-06T13:01:53,Thursday
Speech Analytics,1,2023-04-06T13:02:27,Thursday
Dialing Behavior,1,2023-04-06T13:02:55,Thursday
